Time	Magnet_I_(A)	Magnet_V	B_digital_(T)	B_analog_(T)	moment_(emu)	Hall_voltage	Setpoint_A_(K)	Setpoint_B_(K)	R_A_(Ohm)	R_B_(Ohm)	Main_Heater_(%P)	Secondary_Heater_(%P)	T_VTI_(K)	sensor_B_(K)	sense_phase	sense_amplitude	lock-in_X	lock-in_Y	1st_stage	2nd_stage	Magnet	Switch	He_Pot	Charcoal	Vibrator_ampl.	Vibrator_offset	monitor
5.08658E+4	8.22818E+1	1.50000E+0	6.97091E+0	5.93154E+0	3.33279E-5	1.21960E+3	2.95000E+2	3.00000E+2	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	9.11034E+0	3.63453E-1	1.88429E-7	-4.47135E-9	3.53890E+1	3.72300E+0	3.85800E+0	6.81300E+0	3.67100E+0	3.52310E+1	3.80581E+0	4.25670E-4	3.31493E-3
5.08678E+4	8.22370E+1	1.50000E+0	6.96745E+0	5.93154E+0	3.37087E-5	1.21960E+3	2.95000E+2	3.00000E+2	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	9.09217E+0	3.63353E-1	1.90529E-7	-6.32928E-9	3.53890E+1	3.72300E+0	3.85800E+0	6.81300E+0	3.67100E+0	3.52310E+1	3.80604E+0	4.12330E-4	5.69542E-3
5.08698E+4	8.21663E+1	1.50000E+0	6.96285E+0	6.87284E+0	3.48198E-5	1.43810E+3	2.95000E+2	3.00000E+2	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	9.01062E+0	3.63502E-1	1.96751E-7	7.33349E-10	3.53890E+1	3.72300E+0	3.85800E+0	6.81300E+0	3.67100E+0	3.52310E+1	3.80680E+0	4.00833E-4	2.64868E-3
5.08718E+4	8.21458E+1	1.50000E+0	6.95940E+0	6.88447E+0	3.57506E-5	1.44080E+3	2.95000E+2	3.00000E+2	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	9.00821E+0	3.63496E-1	2.02105E-7	-8.23455E-10	3.53890E+1	3.72300E+0	3.85800E+0	6.81300E+0	3.67100E+0	3.52310E+1	3.80689E+0	4.22917E-4	1.90920E-3
5.08738E+4	8.21123E+1	1.50000E+0	6.95694E+0	6.88791E+0	3.60774E-5	1.44160E+3	2.95000E+2	3.00000E+2	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	8.95769E+0	3.63513E-1	2.03912E-7	-3.08232E-9	3.53890E+1	3.72300E+0	3.85800E+0	6.81300E+0	3.67100E+0	3.52310E+1	3.80707E+0	4.08901E-4	1.24238E-2
5.08758E+4	8.20993E+1	1.50000E+0	6.95545E+0	6.88791E+0	3.54381E-5	1.44160E+3	2.95000E+2	3.00000E+2	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	9.05100E+0	3.63425E-1	2.00334E-7	-7.62905E-10	3.53890E+1	3.72300E+0	3.85800E+0	6.81300E+0	3.67100E+0	3.52310E+1	3.80631E+0	3.94313E-4	4.46889E-3
5.08778E+4	8.20583E+1	1.50000E+0	6.95198E+0	6.88791E+0	3.62914E-5	1.44160E+3	2.95000E+2	3.00000E+2	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	9.03983E+0	3.63433E-1	2.05114E-7	-3.65559E-9	3.53890E+1	3.72300E+0	3.85800E+0	6.81300E+0	3.67100E+0	3.52310E+1	3.80635E+0	4.30550E-4	9.85767E-3
5.08798E+4	8.20099E+1	1.50000E+0	6.94845E+0	6.88791E+0	3.72727E-5	1.44160E+3	2.95000E+2	3.00000E+2	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	9.01776E+0	3.63436E-1	2.10652E-7	-2.65596E-9	3.53890E+1	3.72300E+0	3.85800E+0	6.81300E+0	3.67100E+0	3.52310E+1	3.80665E+0	4.13775E-4	1.02290E-2
5.08818E+4	8.19317E+1	1.50000E+0	6.94331E+0	6.88791E+0	3.64089E-5	1.44160E+3	2.95000E+2	3.00000E+2	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	9.31659E+0	3.63179E-1	2.05773E-7	6.86674E-10	3.53890E+1	3.72300E+0	3.85800E+0	6.81300E+0	3.67100E+0	3.52310E+1	3.80361E+0	4.07777E-4	2.47929E-3
5.08838E+4	8.19149E+1	1.50000E+0	6.93983E+0	6.88791E+0	3.64325E-5	1.44160E+3	2.95000E+2	3.00000E+2	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	9.08426E+0	3.63223E-1	2.05743E-7	-3.29383E-9	3.53890E+1	3.72300E+0	3.85800E+0	6.81300E+0	3.67100E+0	3.52310E+1	3.80592E+0	4.24491E-4	4.72248E-3
5.08858E+4	8.18795E+1	1.50000E+0	6.93734E+0	6.88791E+0	3.66267E-5	1.44160E+3	2.95000E+2	3.00000E+2	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	9.05150E+0	3.63397E-1	2.06930E-7	-8.23381E-9	3.53890E+1	3.72300E+0	3.85800E+0	6.81300E+0	3.67100E+0	3.52310E+1	3.80653E+0	4.22761E-4	2.60116E-3
5.08878E+4	8.18610E+1	1.50000E+0	6.93526E+0	6.88791E+0	3.67973E-5	1.44160E+3	2.95000E+2	3.00000E+2	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	9.02145E+0	3.63459E-1	2.07947E-7	-5.41011E-9	3.53890E+1	3.72300E+0	3.85800E+0	6.81300E+0	3.67100E+0	3.52310E+1	3.80659E+0	4.07334E-4	3.96148E-3
5.08898E+4	8.18237E+1	1.50000E+0	6.93210E+0	6.88791E+0	3.63554E-5	1.44160E+3	2.95000E+2	3.00000E+2	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	9.03685E+0	3.63348E-1	2.05475E-7	2.89789E-9	3.53890E+1	3.72300E+0	3.85800E+0	6.81300E+0	3.67100E+0	3.52310E+1	3.80643E+0	4.04481E-4	5.14445E-3
5.08918E+4	8.17901E+1	1.50000E+0	6.92960E+0	6.88791E+0	3.58457E-5	1.44160E+3	2.95000E+2	3.00000E+2	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	9.00184E+0	3.63516E-1	2.02557E-7	-1.01688E-9	3.53890E+1	3.72300E+0	3.85800E+0	6.81300E+0	3.67100E+0	3.52310E+1	3.80670E+0	4.10954E-4	4.88103E-3
5.08938E+4	8.17566E+1	1.50000E+0	6.92714E+0	6.88791E+0	3.68620E-5	1.44160E+3	2.95000E+2	3.00000E+2	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	9.02989E+0	3.63440E-1	2.08363E-7	-4.58533E-9	3.53890E+1	3.72300E+0	3.85800E+0	6.81300E+0	3.67100E+0	3.52310E+1	3.80646E+0	4.19632E-4	5.30034E-3
5.08958E+4	8.16821E+1	1.44105E+0	6.92270E+0	6.88791E+0	3.71686E-5	1.44160E+3	2.95000E+2	3.00000E+2	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	9.00929E+0	3.63470E-1	2.10071E-7	-3.41971E-9	3.53890E+1	3.72300E+0	3.85800E+0	6.81300E+0	3.67100E+0	3.52310E+1	3.80674E+0	4.13224E-4	5.02727E-4
5.08978E+4	8.16616E+1	1.44197E+0	6.91865E+0	6.88791E+0	3.74519E-5	1.44160E+3	2.95000E+2	3.00000E+2	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	9.06083E+0	3.63335E-1	2.11694E-7	-7.08883E-9	3.53890E+1	3.72300E+0	3.85800E+0	6.81300E+0	3.67100E+0	3.52310E+1	3.80606E+0	4.21178E-4	5.23932E-3
5.08998E+4	8.16412E+1	1.50000E+0	6.91664E+0	6.88791E+0	3.83922E-5	1.44160E+3	2.95000E+2	3.00000E+2	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	9.04057E+0	3.63388E-1	2.16940E-7	-5.89597E-9	3.53890E+1	3.72300E+0	3.85800E+0	6.81300E+0	3.67100E+0	3.52310E+1	3.80638E+0	3.94083E-4	2.85294E-3
5.09018E+4	8.16040E+1	1.50000E+0	6.91349E+0	6.88791E+0	3.76347E-5	1.44160E+3	2.95000E+2	3.00000E+2	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	9.02105E+0	3.63365E-1	2.12667E-7	-3.95424E-9	3.53890E+1	3.72300E+0	3.85800E+0	6.81300E+0	3.67100E+0	3.52310E+1	3.80653E+0	4.15032E-4	3.78483E-3
5.09038E+4	8.15667E+1	1.50000E+0	6.91059E+0	6.88791E+0	3.66943E-5	1.44160E+3	2.95000E+2	3.00000E+2	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	9.01772E+0	3.63452E-1	2.07355E-7	-7.70580E-9	3.53890E+1	3.72300E+0	3.85800E+0	6.81300E+0	3.67100E+0	3.52310E+1	3.80673E+0	4.10709E-4	1.33869E-3
5.09058E+4	8.15221E+1	1.50000E+0	6.90752E+0	6.88791E+0	3.70550E-5	1.44160E+3	2.95000E+2	3.00000E+2	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	8.99359E+0	3.63425E-1	2.09421E-7	-7.38904E-9	3.53890E+1	3.72300E+0	3.85800E+0	6.81300E+0	3.67100E+0	3.52310E+1	3.80672E+0	4.10402E-4	3.86755E-3
5.09078E+4	8.14885E+1	1.50000E+0	6.90371E+0	6.88791E+0	3.79768E-5	1.44160E+3	2.95000E+2	3.00000E+2	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	8.99873E+0	3.63417E-1	2.14631E-7	-1.41715E-9	3.53890E+1	3.72300E+0	3.85800E+0	6.81300E+0	3.67100E+0	3.52310E+1	3.80669E+0	3.98471E-4	5.18969E-3
5.09098E+4	8.14345E+1	1.50000E+0	6.89991E+0	6.88791E+0	3.82453E-5	1.44160E+3	2.95000E+2	3.00000E+2	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	8.98847E+0	3.63418E-1	2.16140E-7	9.59674E-10	3.53890E+1	3.72300E+0	3.85800E+0	6.81300E+0	3.67100E+0	3.52310E+1	3.80678E+0	4.15494E-4	3.24951E-3
5.09118E+4	8.14141E+1	1.50000E+0	6.89740E+0	6.88791E+0	3.72370E-5	1.44160E+3	2.95000E+2	3.00000E+2	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	8.98650E+0	3.63477E-1	2.10442E-7	1.03796E-10	3.53890E+1	3.72300E+0	3.85800E+0	6.81300E+0	3.67100E+0	3.52310E+1	3.80704E+0	4.31015E-4	2.84457E-3
5.09138E+4	8.13805E+1	1.50000E+0	6.89459E+0	6.88791E+0	3.75990E-5	1.44160E+3	2.95000E+2	3.00000E+2	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	8.98125E+0	3.63482E-1	2.12511E-7	-3.06675E-9	3.53890E+1	3.72300E+0	3.85800E+0	6.81300E+0	3.67100E+0	3.52310E+1	3.80676E+0	4.04575E-4	4.97278E-3
5.09158E+4	8.13322E+1	1.50000E+0	6.89133E+0	6.88791E+0	3.87629E-5	1.44160E+3	2.95000E+2	3.00000E+2	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	8.95339E+0	3.63452E-1	2.19103E-7	-6.96292E-9	3.53890E+1	3.72300E+0	3.85800E+0	6.81300E+0	3.67100E+0	3.52310E+1	3.80708E+0	4.18225E-4	3.30057E-3
5.09178E+4	8.12949E+1	1.50000E+0	6.88854E+0	6.88791E+0	3.88142E-5	1.44160E+3	2.95000E+2	3.00000E+2	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	8.96575E+0	3.63479E-1	2.19380E-7	-1.07182E-8	3.53890E+1	3.72300E+0	3.85800E+0	6.81300E+0	3.67100E+0	3.52310E+1	3.80704E+0	4.22979E-4	4.65544E-3
5.09198E+4	8.12650E+1	1.45221E+0	6.88489E+0	6.88791E+0	3.87933E-5	1.44160E+3	2.95000E+2	3.00000E+2	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	9.05658E+0	3.63406E-1	2.19275E-7	-6.80814E-9	3.53890E+1	3.72300E+0	3.85800E+0	6.81300E+0	3.67100E+0	3.52310E+1	3.80623E+0	4.09341E-4	8.72821E-3
5.09218E+4	8.12148E+1	1.45000E+0	6.88117E+0	6.88791E+0	3.85394E-5	1.44160E+3	2.95000E+2	3.00000E+2	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	9.10064E+0	3.63320E-1	2.17781E-7	1.31730E-9	3.53890E+1	3.72300E+0	3.85800E+0	6.81300E+0	3.67100E+0	3.52310E+1	3.80562E+0	4.19167E-4	4.83876E-3
5.09238E+4	8.11738E+1	1.48344E+0	6.87819E+0	6.88791E+0	3.86022E-5	1.44160E+3	2.95000E+2	3.00000E+2	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	9.05076E+0	3.63317E-1	2.18098E-7	5.85223E-11	3.53890E+1	3.72300E+0	3.85800E+0	6.81300E+0	3.67100E+0	3.52310E+1	3.80616E+0	4.10644E-4	2.22266E-3
5.09258E+4	8.11533E+1	1.50000E+0	6.87540E+0	6.88791E+0	3.99873E-5	1.44160E+3	2.95000E+2	3.00000E+2	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	9.04920E+0	3.63422E-1	2.25924E-7	1.19320E-10	3.53890E+1	3.72300E+0	3.85800E+0	6.81300E+0	3.67100E+0	3.52310E+1	3.80624E+0	4.07393E-4	8.14964E-3
5.09278E+4	8.11198E+1	1.50000E+0	6.87293E+0	6.88791E+0	4.05756E-5	1.44160E+3	2.95000E+2	3.00000E+2	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	9.00709E+0	3.63365E-1	2.29287E-7	4.82329E-9	3.53890E+1	3.72300E+0	3.85800E+0	6.81300E+0	3.67100E+0	3.52310E+1	3.80655E+0	4.19203E-4	2.08363E-3
5.09298E+4	8.10863E+1	1.50000E+0	6.87047E+0	6.88791E+0	3.96586E-5	1.44160E+3	2.95000E+2	3.00000E+2	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	8.95467E+0	3.63407E-1	2.24108E-7	3.79274E-9	3.53890E+1	3.72300E+0	3.85800E+0	6.81300E+0	3.67100E+0	3.52310E+1	3.80687E+0	4.16475E-4	1.14967E-2
5.09318E+4	8.10453E+1	1.50000E+0	6.86765E+0	6.88791E+0	3.90450E-5	1.44160E+3	2.95000E+2	3.00000E+2	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	8.98203E+0	3.63420E-1	2.20648E-7	-6.30080E-10	3.53890E+1	3.72300E+0	3.85800E+0	6.81300E+0	3.67100E+0	3.52310E+1	3.80676E+0	4.17610E-4	2.75154E-3
5.09338E+4	8.10118E+1	1.50000E+0	6.86367E+0	6.88791E+0	3.98402E-5	1.44160E+3	2.95000E+2	3.00000E+2	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	8.97602E+0	3.63391E-1	2.25157E-7	-3.01227E-9	3.53890E+1	3.72300E+0	3.85800E+0	6.81300E+0	3.67100E+0	3.52310E+1	3.80693E+0	4.04146E-4	4.19695E-3
5.09368E+4	8.09597E+1	1.50000E+0	6.85890E+0	6.88791E+0	4.03713E-5	1.44160E+3	2.95000E+2	3.00000E+2	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	8.96155E+0	3.63423E-1	2.28139E-7	2.33894E-9	3.53890E+1	3.72300E+0	3.85800E+0	6.81300E+0	3.67100E+0	3.52310E+1	3.80703E+0	3.99209E-4	2.00206E-3
5.09408E+4	8.09169E+1	1.50000E+0	6.85528E+0	6.88791E+0	4.06917E-5	1.44160E+3	2.95000E+2	3.00000E+2	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	8.95558E+0	3.63426E-1	2.29971E-7	4.24899E-9	3.53890E+1	3.72300E+0	3.85800E+0	6.81300E+0	3.67100E+0	3.52310E+1	3.80707E+0	4.08686E-4	9.10044E-3
5.09428E+4	8.08554E+1	1.50000E+0	6.85007E+0	6.88791E+0	4.24851E-5	1.44160E+3	2.95000E+2	3.00000E+2	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	9.12968E+0	3.63226E-1	2.40106E-7	9.03964E-9	3.53890E+1	3.72300E+0	3.85800E+0	6.81300E+0	3.67100E+0	3.52310E+1	3.80525E+0	4.03093E-4	5.34645E-3
5.09448E+4	8.08182E+1	1.50000E+0	6.84692E+0	6.88791E+0	4.18177E-5	1.44160E+3	2.95000E+2	3.00000E+2	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	9.03702E+0	3.63219E-1	2.36206E-7	-4.81445E-10	3.53890E+1	3.72300E+0	3.85800E+0	6.81300E+0	3.67100E+0	3.52310E+1	3.80613E+0	4.03497E-4	2.71711E-3
5.09468E+4	8.07512E+1	1.50000E+0	6.84177E+0	6.88791E+0	4.17571E-5	1.44160E+3	2.95000E+2	3.00000E+2	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	9.02084E+0	3.63336E-1	2.35859E-7	-3.11757E-9	3.53890E+1	3.72300E+0	3.85800E+0	6.81300E+0	3.67100E+0	3.52310E+1	3.80645E+0	4.15890E-4	1.71701E-3
5.09488E+4	8.07139E+1	1.42610E+0	6.83890E+0	6.88791E+0	4.05898E-5	1.44160E+3	2.95000E+2	3.00000E+2	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	9.00059E+0	3.63275E-1	2.29345E-7	8.94750E-9	3.53890E+1	3.72300E+0	3.85800E+0	6.81300E+0	3.67100E+0	3.52310E+1	3.80661E+0	4.14818E-4	3.45033E-3
5.09508E+4	8.06953E+1	1.40000E+0	6.83650E+0	6.88791E+0	4.02880E-5	1.44160E+3	2.95000E+2	3.00000E+2	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	9.02446E+0	3.63281E-1	2.27582E-7	-9.69225E-10	3.53890E+1	3.72300E+0	3.85800E+0	6.81300E+0	3.67100E+0	3.52310E+1	3.80641E+0	4.28312E-4	1.35235E-3
5.09528E+4	8.06767E+1	1.40000E+0	6.83493E+0	6.88791E+0	4.11946E-5	1.44160E+3	2.95000E+2	3.00000E+2	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	9.00604E+0	3.63361E-1	2.32734E-7	-3.46090E-9	3.53890E+1	3.72300E+0	3.85800E+0	6.81300E+0	3.67100E+0	3.52310E+1	3.80643E+0	4.10385E-4	4.66096E-3
5.09548E+4	8.06320E+1	1.50000E+0	6.83114E+0	6.88791E+0	4.14874E-5	1.44160E+3	2.95000E+2	3.00000E+2	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	9.05001E+0	3.63199E-1	2.34425E-7	2.94802E-10	3.53890E+1	3.72300E+0	3.85800E+0	6.81300E+0	3.67100E+0	3.52310E+1	3.80625E+0	4.34721E-4	3.44044E-3
5.09568E+4	8.05984E+1	1.50000E+0	6.82830E+0	6.88791E+0	4.21180E-5	1.44160E+3	2.95000E+2	3.00000E+2	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	9.00220E+0	3.63409E-1	2.37892E-7	-7.12648E-12	3.53890E+1	3.72300E+0	3.85800E+0	6.81300E+0	3.67100E+0	3.52310E+1	3.80657E+0	4.13621E-4	2.75347E-3
5.09588E+4	8.05613E+1	1.50000E+0	6.82550E+0	6.88791E+0	4.17042E-5	1.44160E+3	2.95000E+2	3.00000E+2	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	9.09813E+0	3.63173E-1	2.35671E-7	-2.33320E-9	3.53890E+1	3.72300E+0	3.85800E+0	6.81300E+0	3.67100E+0	3.52310E+1	3.80558E+0	4.13523E-4	5.37398E-3
