Time	Magnet_I_(A)	Magnet_V	B_digital_(T)	B_analog_(T)	moment_(emu)	Hall_voltage	Setpoint_A_(K)	Setpoint_B_(K)	R_A_(Ohm)	R_B_(Ohm)	Main_Heater_(%P)	Secondary_Heater_(%P)	T_VTI_(K)	sensor_B_(K)	sense_phase	sense_amplitude	lock-in_X	lock-in_Y	1st_stage	2nd_stage	Magnet	Switch	He_Pot	Charcoal	Vibrator_ampl.	Vibrator_offset	monitor
4.13949E+4	8.26239E+1	1.70000E+0	6.99990E+0	5.81186E+0	-3.12605E-5	1.19230E+3	2.95000E+2	3.00000E+2	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	9.24182E+0	3.61714E-1	-1.75838E-7	-5.53605E-9	3.53890E+1	3.72300E+0	3.85800E+0	6.81300E+0	3.67100E+0	3.52310E+1	3.79762E+0	3.91666E-4	5.51561E-3
4.13950E+4	8.26239E+1	1.70000E+0	6.99990E+0	5.81186E+0	-3.15245E-5	1.19230E+3	2.95000E+2	3.00000E+2	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	9.26648E+0	3.61616E-1	-1.77310E-7	-4.82515E-9	3.53890E+1	3.72300E+0	3.85800E+0	6.81300E+0	3.67100E+0	3.52310E+1	3.79729E+0	4.00343E-4	1.07600E-2
4.13968E+4	8.26239E+1	1.70000E+0	6.99990E+0	5.81186E+0	-3.21711E-5	1.19230E+3	2.95000E+2	3.00000E+2	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	9.28468E+0	3.61651E-1	-1.80912E-7	-3.42845E-9	3.53890E+1	3.72300E+0	3.85800E+0	6.81300E+0	3.67100E+0	3.52310E+1	3.79729E+0	4.17427E-4	2.50232E-3
4.13988E+4	8.26239E+1	1.70000E+0	6.99990E+0	5.81186E+0	-3.18722E-5	1.19230E+3	2.95000E+2	3.00000E+2	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	9.28866E+0	3.61673E-1	-1.79246E-7	-8.03902E-9	3.53890E+1	3.72300E+0	3.85800E+0	6.81300E+0	3.67100E+0	3.52310E+1	3.79720E+0	4.13486E-4	1.11800E-2
4.14008E+4	8.26239E+1	1.70000E+0	6.99990E+0	5.81186E+0	-3.11736E-5	1.19230E+3	2.95000E+2	3.00000E+2	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	9.27994E+0	3.61561E-1	-1.75327E-7	-5.39105E-9	3.53890E+1	3.72300E+0	3.85800E+0	6.81300E+0	3.67100E+0	3.52310E+1	3.79710E+0	4.05188E-4	9.43790E-3
4.14028E+4	8.26239E+1	1.70000E+0	6.99990E+0	5.81186E+0	-3.23262E-5	1.19230E+3	2.95000E+2	3.00000E+2	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	9.28920E+0	3.61571E-1	-1.81767E-7	-4.03246E-9	3.53890E+1	3.72300E+0	3.85800E+0	6.81300E+0	3.67100E+0	3.52310E+1	3.79714E+0	4.12365E-4	7.21474E-3
4.14048E+4	8.26239E+1	1.70000E+0	6.99990E+0	5.81186E+0	-3.28514E-5	1.19230E+3	2.95000E+2	3.00000E+2	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	9.24975E+0	3.61645E-1	-1.84713E-7	-9.43685E-9	3.53890E+1	3.72300E+0	3.85800E+0	6.81300E+0	3.67100E+0	3.52310E+1	3.79741E+0	4.03043E-4	9.22395E-3
4.14068E+4	8.26239E+1	1.70000E+0	6.99990E+0	5.81186E+0	-3.17124E-5	1.19230E+3	2.95000E+2	3.00000E+2	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	9.26011E+0	3.61708E-1	-1.78338E-7	-8.40769E-9	3.53890E+1	3.72300E+0	3.85800E+0	6.81300E+0	3.67100E+0	3.52310E+1	3.79736E+0	4.04485E-4	7.28106E-3
4.14088E+4	8.25462E+1	1.70000E+0	6.99331E+0	5.81186E+0	-3.12224E-5	1.19230E+3	2.95000E+2	3.00000E+2	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	9.24212E+0	3.61803E-1	-1.75614E-7	-3.67855E-9	3.53890E+1	3.72300E+0	3.85800E+0	6.81300E+0	3.67100E+0	3.52310E+1	3.79781E+0	4.25252E-4	1.30432E-3
4.14108E+4	8.25126E+1	1.50080E+0	6.99059E+0	5.81186E+0	-3.12242E-5	1.19230E+3	2.95000E+2	3.00000E+2	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	9.20655E+0	3.61724E-1	-1.75667E-7	-4.01202E-9	3.53890E+1	3.72300E+0	3.85800E+0	6.81300E+0	3.67100E+0	3.52310E+1	3.79800E+0	4.02465E-4	6.90500E-3
4.14128E+4	8.24903E+1	1.50000E+0	6.98857E+0	6.36074E+0	-3.14179E-5	1.31950E+3	2.95000E+2	3.00000E+2	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	9.31703E+0	3.61620E-1	-1.76737E-7	-6.73623E-9	3.53890E+1	3.72300E+0	3.85800E+0	6.81300E+0	3.67100E+0	3.52310E+1	3.79698E+0	3.90159E-4	3.49777E-3
4.14148E+4	8.24679E+1	1.50000E+0	6.98668E+0	6.89960E+0	-3.09611E-5	1.44438E+3	2.95000E+2	3.00000E+2	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	9.28387E+0	3.61688E-1	-1.74122E-7	-9.61105E-9	3.53890E+1	3.72300E+0	3.85800E+0	6.81300E+0	3.67100E+0	3.52310E+1	3.79727E+0	4.25800E-4	6.57815E-3
4.14168E+4	8.23823E+1	1.50000E+0	6.97943E+0	6.90962E+0	-3.06163E-5	1.44670E+3	2.95000E+2	3.00000E+2	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	9.27671E+0	3.61687E-1	-1.72193E-7	-3.91287E-9	3.53890E+1	3.72300E+0	3.85800E+0	6.81300E+0	3.67100E+0	3.52310E+1	3.79726E+0	4.08363E-4	5.95320E-3
4.14188E+4	8.23525E+1	1.59321E+0	6.97707E+0	6.90962E+0	-3.06971E-5	1.44670E+3	2.95000E+2	3.00000E+2	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	9.30043E+0	3.61654E-1	-1.72656E-7	2.65237E-9	3.53890E+1	3.72300E+0	3.85800E+0	6.81300E+0	3.67100E+0	3.52310E+1	3.79708E+0	4.10739E-4	3.30563E-3
4.14208E+4	8.23115E+1	1.52385E+0	6.97426E+0	6.90962E+0	-2.97618E-5	1.44670E+3	2.95000E+2	3.00000E+2	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	9.26518E+0	3.61606E-1	-1.67384E-7	-1.44115E-9	3.53890E+1	3.72300E+0	3.85800E+0	6.81300E+0	3.67100E+0	3.52310E+1	3.79723E+0	3.97199E-4	6.96043E-3
4.14228E+4	8.22818E+1	1.50000E+0	6.97193E+0	6.90962E+0	-2.97325E-5	1.44670E+3	2.95000E+2	3.00000E+2	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	9.33752E+0	3.61610E-1	-1.67196E-7	-3.44875E-9	3.53890E+1	3.72300E+0	3.85800E+0	6.81300E+0	3.67100E+0	3.52310E+1	3.79656E+0	4.11043E-4	1.00120E-3
4.14248E+4	8.22594E+1	1.50000E+0	6.96935E+0	6.90962E+0	-2.98716E-5	1.44670E+3	2.95000E+2	3.00000E+2	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	9.30810E+0	3.61597E-1	-1.67979E-7	-7.11834E-9	3.53890E+1	3.72300E+0	3.85800E+0	6.81300E+0	3.67100E+0	3.52310E+1	3.79689E+0	4.12640E-4	2.44716E-3
4.14268E+4	8.22370E+1	1.50000E+0	6.96712E+0	6.90962E+0	-2.92014E-5	1.44670E+3	2.95000E+2	3.00000E+2	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	9.30893E+0	3.61702E-1	-1.64205E-7	-1.13013E-8	3.53890E+1	3.72300E+0	3.85800E+0	6.81300E+0	3.67100E+0	3.52310E+1	3.79696E+0	4.08193E-4	8.38206E-3
4.14288E+4	8.21625E+1	1.50000E+0	6.96081E+0	6.90962E+0	-2.93575E-5	1.44670E+3	2.95000E+2	3.00000E+2	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	9.31212E+0	3.61658E-1	-1.65112E-7	-3.89745E-9	3.53890E+1	3.72300E+0	3.85800E+0	6.81300E+0	3.67100E+0	3.52310E+1	3.79694E+0	4.02611E-4	8.76332E-3
4.14308E+4	8.21179E+1	1.50000E+0	6.95750E+0	6.90962E+0	-2.97063E-5	1.44670E+3	2.95000E+2	3.00000E+2	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	9.34085E+0	3.61578E-1	-1.67078E-7	2.64255E-10	3.53890E+1	3.72300E+0	3.85800E+0	6.81300E+0	3.67100E+0	3.52310E+1	3.79663E+0	4.11257E-4	4.41535E-3
4.14328E+4	8.20844E+1	1.50000E+0	6.95493E+0	6.90962E+0	-2.94001E-5	1.44670E+3	2.95000E+2	3.00000E+2	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	9.33103E+0	3.61528E-1	-1.65322E-7	-1.52525E-9	3.53890E+1	3.72300E+0	3.85800E+0	6.81300E+0	3.67100E+0	3.52310E+1	3.79661E+0	4.04786E-4	5.99398E-3
4.14348E+4	8.20545E+1	1.50000E+0	6.95266E+0	6.90962E+0	-2.91833E-5	1.44670E+3	2.95000E+2	3.00000E+2	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	9.29460E+0	3.61569E-1	-1.64072E-7	-1.04254E-9	3.53890E+1	3.72300E+0	3.85800E+0	6.81300E+0	3.67100E+0	3.52310E+1	3.79708E+0	4.15708E-4	6.73618E-3
4.14368E+4	8.20359E+1	1.50000E+0	6.95030E+0	6.90962E+0	-2.92642E-5	1.44670E+3	2.95000E+2	3.00000E+2	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	9.27704E+0	3.61549E-1	-1.64545E-7	-2.82253E-9	3.53890E+1	3.72300E+0	3.85800E+0	6.81300E+0	3.67100E+0	3.52310E+1	3.79724E+0	4.19359E-4	1.12779E-2
4.14388E+4	8.19782E+1	1.50000E+0	6.94643E+0	6.90962E+0	-2.89110E-5	1.44670E+3	2.95000E+2	3.00000E+2	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	9.28437E+0	3.61613E-1	-1.62556E-7	-6.22400E-9	3.53890E+1	3.72300E+0	3.85800E+0	6.81300E+0	3.67100E+0	3.52310E+1	3.79712E+0	4.20140E-4	5.20689E-3
4.14408E+4	8.19391E+1	1.50000E+0	6.94188E+0	6.90962E+0	-2.82746E-5	1.44670E+3	2.95000E+2	3.00000E+2	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	9.24319E+0	3.61635E-1	-1.58992E-7	-5.77841E-9	3.53890E+1	3.72300E+0	3.85800E+0	6.81300E+0	3.67100E+0	3.52310E+1	3.79760E+0	4.23900E-4	1.55157E-3
4.14428E+4	8.19019E+1	1.40945E+0	6.93903E+0	6.90962E+0	-2.76246E-5	1.44670E+3	2.95000E+2	3.00000E+2	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	9.28617E+0	3.61621E-1	-1.55354E-7	-1.37474E-11	3.53890E+1	3.72300E+0	3.85800E+0	6.81300E+0	3.67100E+0	3.52310E+1	3.79719E+0	4.06753E-4	4.38754E-3
4.14448E+4	8.18610E+1	1.47332E+0	6.93619E+0	6.90962E+0	-2.77439E-5	1.44670E+3	2.95000E+2	3.00000E+2	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	9.26024E+0	3.61612E-1	-1.56020E-7	-2.30693E-10	3.53890E+1	3.72300E+0	3.85800E+0	6.81300E+0	3.67100E+0	3.52310E+1	3.79714E+0	4.08532E-4	8.65321E-3
4.14468E+4	8.18311E+1	1.50000E+0	6.93377E+0	6.90962E+0	-2.72025E-5	1.44670E+3	2.95000E+2	3.00000E+2	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	9.30140E+0	3.61588E-1	-1.52970E-7	-6.10672E-9	3.53890E+1	3.72300E+0	3.85800E+0	6.81300E+0	3.67100E+0	3.52310E+1	3.79688E+0	4.01690E-4	7.16691E-3
4.14488E+4	8.18125E+1	1.50000E+0	6.93135E+0	6.90962E+0	-2.61455E-5	1.44670E+3	2.95000E+2	3.00000E+2	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	9.31326E+0	3.61514E-1	-1.47016E-7	-2.60924E-9	3.53890E+1	3.72300E+0	3.85800E+0	6.81300E+0	3.67100E+0	3.52310E+1	3.79683E+0	4.05493E-4	8.69888E-3
4.14518E+4	8.17511E+1	1.50000E+0	6.92595E+0	6.90962E+0	-2.77036E-5	1.44670E+3	2.95000E+2	3.00000E+2	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	9.29210E+0	3.61560E-1	-1.55742E-7	1.23018E-9	3.53890E+1	3.72300E+0	3.85800E+0	6.81300E+0	3.67100E+0	3.52310E+1	3.79708E+0	4.09988E-4	7.40903E-3
4.14558E+4	8.16896E+1	1.50000E+0	6.92074E+0	6.90962E+0	-2.72613E-5	1.44670E+3	2.95000E+2	3.00000E+2	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	9.25174E+0	3.61578E-1	-1.53280E-7	-8.50081E-9	3.53890E+1	3.72300E+0	3.85800E+0	6.81300E+0	3.67100E+0	3.52310E+1	3.79748E+0	4.07598E-4	8.58731E-3
4.14598E+4	8.16207E+1	1.50000E+0	6.91491E+0	6.90962E+0	-2.63253E-5	1.44670E+3	2.95000E+2	3.00000E+2	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	9.22029E+0	3.61680E-1	-1.48041E-7	-5.62148E-9	3.53890E+1	3.72300E+0	3.85800E+0	6.81300E+0	3.67100E+0	3.52310E+1	3.79775E+0	4.22582E-4	3.31159E-3
4.14638E+4	8.15444E+1	1.50000E+0	6.90844E+0	6.90962E+0	-2.61718E-5	1.44670E+3	2.95000E+2	3.00000E+2	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	9.23906E+0	3.61625E-1	-1.47190E-7	-4.90178E-9	3.53890E+1	3.72300E+0	3.85800E+0	6.81300E+0	3.67100E+0	3.52310E+1	3.79766E+0	4.11693E-4	6.36588E-3
4.14658E+4	8.14885E+1	1.50000E+0	6.90371E+0	6.90962E+0	-2.67474E-5	1.44670E+3	2.95000E+2	3.00000E+2	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	9.22942E+0	3.61735E-1	-1.50415E-7	-5.54943E-9	3.53890E+1	3.72300E+0	3.85800E+0	6.81300E+0	3.67100E+0	3.52310E+1	3.79785E+0	4.09026E-4	7.96055E-3
4.14678E+4	8.14550E+1	1.50000E+0	6.90087E+0	6.90962E+0	-2.61897E-5	1.44670E+3	2.95000E+2	3.00000E+2	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	9.20022E+0	3.61612E-1	-1.47324E-7	-9.99175E-9	3.53890E+1	3.72300E+0	3.85800E+0	6.81300E+0	3.67100E+0	3.52310E+1	3.79802E+0	4.00930E-4	7.22823E-3
4.14698E+4	8.14177E+1	1.50000E+0	6.89771E+0	6.90962E+0	-2.63354E-5	1.44670E+3	2.95000E+2	3.00000E+2	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	9.31852E+0	3.61566E-1	-1.48094E-7	-6.85187E-9	3.53890E+1	3.72300E+0	3.85800E+0	6.81300E+0	3.67100E+0	3.52310E+1	3.79680E+0	4.08589E-4	4.57374E-3
4.14718E+4	8.13805E+1	1.50000E+0	6.89469E+0	6.90962E+0	-2.76615E-5	1.44670E+3	2.95000E+2	3.00000E+2	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	9.25373E+0	3.61425E-1	-1.55531E-7	-5.17961E-10	3.53890E+1	3.72300E+0	3.85800E+0	6.81300E+0	3.67100E+0	3.52310E+1	3.79736E+0	3.87032E-4	1.06124E-2
4.14738E+4	8.13432E+1	1.50000E+0	6.89216E+0	6.90962E+0	-2.56359E-5	1.44670E+3	2.95000E+2	3.00000E+2	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	9.25187E+0	3.61637E-1	-1.44085E-7	-1.24241E-8	3.53890E+1	3.72300E+0	3.85800E+0	6.81300E+0	3.67100E+0	3.52310E+1	3.79760E+0	4.26905E-4	2.40473E-3
4.14758E+4	8.13023E+1	1.50000E+0	6.88932E+0	6.90962E+0	-2.38160E-5	1.44670E+3	2.95000E+2	3.00000E+2	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	9.29821E+0	3.61631E-1	-1.33957E-7	-7.90165E-9	3.53890E+1	3.72300E+0	3.85800E+0	6.81300E+0	3.67100E+0	3.52310E+1	3.79696E+0	4.17348E-4	5.79140E-3
4.14778E+4	8.13023E+1	1.50000E+0	6.88793E+0	6.90962E+0	-2.60020E-5	1.44670E+3	2.95000E+2	3.00000E+2	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	9.27135E+0	3.61623E-1	-1.46208E-7	9.18840E-10	3.53890E+1	3.72300E+0	3.85800E+0	6.81300E+0	3.67100E+0	3.52310E+1	3.79726E+0	4.08102E-4	3.07305E-3
4.14798E+4	8.12316E+1	1.50000E+0	6.88194E+0	6.90962E+0	-2.64951E-5	1.44670E+3	2.95000E+2	3.00000E+2	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	9.25200E+0	3.61579E-1	-1.48995E-7	-3.88099E-9	3.53890E+1	3.72300E+0	3.85800E+0	6.81300E+0	3.67100E+0	3.52310E+1	3.79740E+0	4.18500E-4	2.16816E-3
4.14818E+4	8.11906E+1	1.50000E+0	6.87847E+0	6.90962E+0	-2.51393E-5	1.44670E+3	2.95000E+2	3.00000E+2	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	9.26144E+0	3.61583E-1	-1.41355E-7	-2.78872E-9	3.53890E+1	3.72300E+0	3.85800E+0	6.81300E+0	3.67100E+0	3.52310E+1	3.79735E+0	3.97522E-4	3.35440E-3
4.14838E+4	8.11571E+1	1.40604E+0	6.87580E+0	6.90962E+0	-2.45276E-5	1.44670E+3	2.95000E+2	3.00000E+2	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	9.22475E+0	3.61573E-1	-1.37916E-7	-5.91824E-9	3.53890E+1	3.72300E+0	3.85800E+0	6.81300E+0	3.67100E+0	3.52310E+1	3.79747E+0	3.95038E-4	8.29563E-3
4.14858E+4	8.11087E+1	1.47716E+0	6.87247E+0	6.90962E+0	-2.36061E-5	1.44670E+3	2.95000E+2	3.00000E+2	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	9.28168E+0	3.61465E-1	-1.32731E-7	-9.07976E-9	3.53890E+1	3.72300E+0	3.85800E+0	6.81300E+0	3.67100E+0	3.52310E+1	3.79722E+0	3.99575E-4	4.73571E-3
4.14878E+4	8.10752E+1	1.50000E+0	6.86981E+0	6.90962E+0	-2.45430E-5	1.44670E+3	2.95000E+2	3.00000E+2	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	9.22669E+0	3.61535E-1	-1.37950E-7	-9.39661E-9	3.53890E+1	3.72300E+0	3.85800E+0	6.81300E+0	3.67100E+0	3.52310E+1	3.79774E+0	4.02922E-4	6.06722E-3
4.14898E+4	8.10752E+1	1.50000E+0	6.86869E+0	6.90962E+0	-2.49367E-5	1.44670E+3	2.95000E+2	3.00000E+2	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	9.18825E+0	3.61646E-1	-1.40218E-7	-1.45283E-8	3.53890E+1	3.72300E+0	3.85800E+0	6.81300E+0	3.67100E+0	3.52310E+1	3.79793E+0	4.00501E-4	2.46894E-3
4.14918E+4	8.10007E+1	1.50000E+0	6.86238E+0	6.90962E+0	-2.40649E-5	1.44670E+3	2.95000E+2	3.00000E+2	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	9.18755E+0	3.61671E-1	-1.35336E-7	-7.86606E-9	3.53890E+1	3.72300E+0	3.85800E+0	6.81300E+0	3.67100E+0	3.52310E+1	3.79804E+0	4.06114E-4	4.73043E-3
4.14938E+4	8.09634E+1	1.50000E+0	6.85922E+0	6.90962E+0	-2.34765E-5	1.44670E+3	2.95000E+2	3.00000E+2	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	9.18120E+0	3.61598E-1	-1.32037E-7	-4.02809E-9	3.53890E+1	3.72300E+0	3.85800E+0	6.81300E+0	3.67100E+0	3.52310E+1	3.79831E+0	3.98172E-4	7.95045E-3
4.14958E+4	8.09262E+1	1.41166E+0	6.85644E+0	6.90962E+0	-2.25512E-5	1.44670E+3	2.95000E+2	3.00000E+2	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	9.26982E+0	3.61577E-1	-1.26811E-7	-2.96327E-9	3.53890E+1	3.72300E+0	3.85800E+0	6.81300E+0	3.67100E+0	3.52310E+1	3.79735E+0	4.16568E-4	1.22444E-3
4.14978E+4	8.08927E+1	1.47189E+0	6.85403E+0	6.90962E+0	-2.35510E-5	1.44670E+3	2.95000E+2	3.00000E+2	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	9.20933E+0	3.61666E-1	-1.32423E-7	4.00839E-9	3.53890E+1	3.72300E+0	3.85800E+0	6.81300E+0	3.67100E+0	3.52310E+1	3.79779E+0	4.00944E-4	5.36504E-3
4.14998E+4	8.08554E+1	1.50000E+0	6.85149E+0	6.90962E+0	-2.48276E-5	1.44670E+3	2.95000E+2	3.00000E+2	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	9.25255E+0	3.61695E-1	-1.39643E-7	-1.94763E-9	3.53890E+1	3.72300E+0	3.85800E+0	6.81300E+0	3.67100E+0	3.52310E+1	3.79756E+0	4.12736E-4	3.51685E-3
4.15018E+4	8.08331E+1	1.50000E+0	6.84864E+0	6.90962E+0	-2.34242E-5	1.44670E+3	2.95000E+2	3.00000E+2	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	9.37760E+0	3.61382E-1	-1.31751E-7	-1.35849E-9	3.53890E+1	3.72300E+0	3.85800E+0	6.81300E+0	3.67100E+0	3.52310E+1	3.79599E+0	4.06668E-4	3.96327E-3
4.15038E+4	8.08108E+1	1.50000E+0	6.84629E+0	6.90962E+0	-2.33589E-5	1.44670E+3	2.95000E+2	3.00000E+2	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	9.40688E+0	3.61212E-1	-1.31253E-7	3.24713E-9	3.53890E+1	3.72300E+0	3.85800E+0	6.81300E+0	3.67100E+0	3.52310E+1	3.79596E+0	4.06040E-4	5.34227E-3
4.15058E+4	8.07400E+1	1.40000E+0	6.84029E+0	6.90962E+0	-2.38822E-5	1.44670E+3	2.95000E+2	3.00000E+2	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	9.27249E+0	3.61595E-1	-1.34153E-7	-2.85204E-9	3.53890E+1	3.72300E+0	3.85800E+0	6.81300E+0	3.67100E+0	3.52310E+1	3.79717E+0	3.92705E-4	5.17579E-3
4.15078E+4	8.07064E+1	1.48795E+0	6.83779E+0	6.90962E+0	-2.24406E-5	1.44670E+3	2.95000E+2	3.00000E+2	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	9.25331E+0	3.61439E-1	-1.26160E-7	-6.12602E-9	3.53890E+1	3.72300E+0	3.85800E+0	6.81300E+0	3.67100E+0	3.52310E+1	3.79747E+0	4.07245E-4	6.17860E-3
4.15098E+4	8.06729E+1	1.50000E+0	6.83536E+0	6.90962E+0	-2.02937E-5	1.44670E+3	2.95000E+2	3.00000E+2	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	9.13632E+0	3.61585E-1	-1.14069E-7	-3.53609E-9	3.53890E+1	3.72300E+0	3.85800E+0	6.81300E+0	3.67100E+0	3.52310E+1	3.79831E+0	3.99430E-4	1.14778E-2
4.15118E+4	8.06245E+1	1.50000E+0	6.83214E+0	6.90962E+0	-2.00046E-5	1.44670E+3	2.95000E+2	3.00000E+2	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	9.22567E+0	3.61572E-1	-1.12490E-7	-2.86147E-9	3.53890E+1	3.72300E+0	3.85800E+0	6.81300E+0	3.67100E+0	3.52310E+1	3.79767E+0	4.08227E-4	5.36846E-3
4.15138E+4	8.06059E+1	1.50000E+0	6.82909E+0	6.90962E+0	-2.12774E-5	1.44670E+3	2.95000E+2	3.00000E+2	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	9.19978E+0	3.61521E-1	-1.19629E-7	-4.68606E-9	3.53890E+1	3.72300E+0	3.85800E+0	6.81300E+0	3.67100E+0	3.52310E+1	3.79788E+0	3.98138E-4	8.44188E-3
4.15158E+4	8.05538E+1	1.50000E+0	6.82534E+0	6.90962E+0	-2.16576E-5	1.44670E+3	2.95000E+2	3.00000E+2	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	9.21599E+0	3.61499E-1	-1.21757E-7	-3.81033E-9	3.53890E+1	3.72300E+0	3.85800E+0	6.81300E+0	3.67100E+0	3.52310E+1	3.79765E+0	4.07169E-4	5.61659E-3
4.15178E+4	8.05203E+1	1.50000E+0	6.82168E+0	6.90962E+0	-2.22578E-5	1.44670E+3	2.95000E+2	3.00000E+2	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	9.20920E+0	3.61560E-1	-1.25123E-7	1.57680E-9	3.53890E+1	3.72300E+0	3.85800E+0	6.81300E+0	3.67100E+0	3.52310E+1	3.79789E+0	3.99212E-4	1.70421E-3
